world,nodeLocation,NID,PARENTID,pathFromParent,depth,N,S,stepsFromRoot,isLeaf,nodeValue,nodeEP,blackremains,cellDistances
4ways,"(4, 1)",N18220,N95080,"p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,7,25,FALSE,0,0,1,"1, 1, 2, 2"
4ways,"(4, 1)",N35001,N22474,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,9,21,FALSE,0,0,2,"1, 1, 2, 2"
4ways,"(0, 1)",N29539,N22474,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,9,21,FALSE,0,0,4,"1, 2"
4ways,"(0, 1)",N73325,N99878,"p(4, 1);p(3, 1);p(2, 1);p(1, 1);p(0, 1);",0,2,4,17,FALSE,0,0,1,"1, 2"
4ways,"(0, 6)",N57901,N99878,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,22,FALSE,0,0,2,1
4ways,"(4, 1)",N13644,N60238,"p(0, 1);p(1, 1);p(2, 1);p(3, 1);p(4, 1);",0,4,4,17,FALSE,0,0,1,"1, 1, 2, 2"
4ways,"(0, 6)",N33016,N60238,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,22,FALSE,0,0,4,1
4ways,"(4, 1)",N17060,N70552,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,8,25,FALSE,0,0,2,"1, 1, 2, 2"
4ways,"(0, 1)",N30543,N70552,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,8,25,FALSE,0,0,4,"1, 2"
4ways,"(0, 1)",N40273,N70945,"p(4, 1);p(3, 1);p(2, 1);p(1, 1);p(0, 1);",0,2,4,23,FALSE,0,0,1,"1, 2"
4ways,"(4, 5)",N45998,N70945,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,27,FALSE,0,0,2,1
4ways,"(4, 1)",N43251,N19695,"p(0, 1);p(1, 1);p(2, 1);p(3, 1);p(4, 1);",0,4,4,23,FALSE,0,0,1,"1, 1, 2, 2"
4ways,"(4, 5)",N68434,N19695,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,27,FALSE,0,0,4,1
4ways,"(4, 5)",N75021,N68334,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,23,FALSE,0,0,1,1
4ways,"(0, 6)",N55430,N68334,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,24,FALSE,0,0,1,1
4ways,"(0, 6)",N96551,N14860,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,26,FALSE,0,0,2,1
4ways,"(0, 1)",N32558,N14860,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,8,27,FALSE,0,0,1,"1, 2"
4ways,"(4, 5)",N51445,N67846,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,27,FALSE,0,0,2,1
4ways,"(0, 1)",N48696,N67846,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,9,29,FALSE,0,0,1,"1, 2"
4ways,"(4, 5)",N70045,N79384,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,23,FALSE,0,0,1,1
4ways,"(0, 6)",N56788,N79384,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,24,FALSE,0,0,1,1
4ways,"(0, 6)",N27839,N99186,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,26,FALSE,0,0,4,1
4ways,"(4, 1)",N60822,N99186,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,8,27,FALSE,0,0,1,"1, 1, 2, 2"
4ways,"(4, 5)",N65345,N84945,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,27,FALSE,0,0,4,1
4ways,"(4, 1)",N27552,N84945,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,9,29,FALSE,0,0,1,"1, 1, 2, 2"
4ways,"(4, 5)",N79823,N24918,"p(4, 4);p(4, 5);",0,1,1,19,FALSE,0,0,1,1
4ways,"(0, 6)",N96706,N24918,"p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,6,24,FALSE,0,0,1,1
4ways,"(4, 4)",N92462,N35692,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);",0,1,6,26,FALSE,0,0,1,1
4ways,"(0, 6)",N54553,N77546,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,22,FALSE,0,0,2,1
4ways,"(0, 1)",N39780,N77546,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,8,23,FALSE,0,0,1,"1, 2"
4ways,"(4, 5)",N26846,N16090,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,27,FALSE,0,0,2,1
4ways,"(0, 1)",N66021,N16090,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,9,29,FALSE,0,0,1,"1, 2"
4ways,"(4, 5)",N21259,N64741,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,29,FALSE,0,0,1,1
4ways,"(0, 6)",N92391,N64741,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,30,FALSE,0,0,1,1
4ways,"(4, 5)",N11692,N83433,"p(4, 4);p(4, 5);",0,1,1,23,FALSE,0,0,2,1
4ways,"(0, 1)",N85488,N83433,"p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,7,29,FALSE,0,0,1,"1, 2"
4ways,"(4, 4)",N85685,N93526,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);",0,1,7,32,FALSE,0,0,1,1
4ways,"(4, 5)",N98600,N57637,"p(4, 4);p(4, 5);",0,1,1,19,FALSE,0,0,1,1
4ways,"(0, 6)",N85102,N57637,"p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,6,24,FALSE,0,0,1,1
4ways,"(4, 4)",N16945,N20174,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);",0,1,6,26,FALSE,0,0,1,1
4ways,"(0, 6)",N44503,N97788,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,22,FALSE,0,0,4,1
4ways,"(4, 1)",N24895,N97788,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,8,23,FALSE,0,0,1,"1, 1, 2, 2"
4ways,"(4, 5)",N47659,N39247,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,27,FALSE,0,0,4,1
4ways,"(4, 1)",N91153,N39247,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,9,29,FALSE,0,0,1,"1, 1, 2, 2"
4ways,"(4, 5)",N39797,N66641,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,29,FALSE,0,0,1,1
4ways,"(0, 6)",N17903,N66641,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,30,FALSE,0,0,1,1
4ways,"(4, 5)",N79618,N38171,"p(4, 4);p(4, 5);",0,1,1,23,FALSE,0,0,4,1
4ways,"(4, 1)",N92012,N38171,"p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,7,29,FALSE,0,0,1,"1, 1, 2, 2"
4ways,"(4, 4)",N70101,N21112,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);",0,1,7,32,FALSE,0,0,1,1
4ways,"(0, 1)",N91125,N50954,"p(4, 1);p(3, 1);p(2, 1);p(1, 1);p(0, 1);",0,2,4,21,TRUE,0,0,0,"1, 2"
4ways,"(4, 1)",N88992,N30238,"p(0, 1);p(1, 1);p(2, 1);p(3, 1);p(4, 1);",0,4,4,21,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(4, 5)",N87928,N46107,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,27,TRUE,0,0,0,1
4ways,"(0, 1)",N39578,N67687,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,8,31,TRUE,0,0,0,"1, 2"
4ways,"(4, 5)",N52077,N79056,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,27,TRUE,0,0,0,1
4ways,"(4, 1)",N68250,N22842,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,8,31,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(4, 5)",N17232,N48928,"p(4, 4);p(4, 5);",0,1,1,23,TRUE,0,0,0,1
4ways,"(0, 1)",N57678,N85196,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,8,27,TRUE,0,0,0,"1, 2"
4ways,"(4, 5)",N74985,N19126,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,33,TRUE,0,0,0,1
4ways,"(4, 5)",N44743,N64310,"p(4, 4);p(4, 5);",0,1,1,23,TRUE,0,0,0,1
4ways,"(4, 1)",N99325,N88611,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,8,27,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(4, 5)",N79879,N18220,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,33,TRUE,0,0,0,1
4ways,"(0, 1)",N24044,N35001,"p(4, 1);p(3, 1);p(2, 1);p(1, 1);p(0, 1);",0,2,4,25,TRUE,0,0,0,"1, 2"
4ways,"(4, 1)",N88502,N29539,"p(0, 1);p(1, 1);p(2, 1);p(3, 1);p(4, 1);",0,4,4,25,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(0, 6)",N23466,N73325,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,26,TRUE,0,0,0,1
4ways,"(0, 1)",N12213,N57901,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,9,31,TRUE,0,0,0,"1, 2"
4ways,"(0, 6)",N88415,N13644,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,26,TRUE,0,0,0,1
4ways,"(4, 1)",N71190,N33016,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,9,31,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(0, 1)",N18286,N17060,"p(4, 1);p(3, 1);p(2, 1);p(1, 1);p(0, 1);",0,2,4,29,TRUE,0,0,0,"1, 2"
4ways,"(4, 1)",N44981,N30543,"p(0, 1);p(1, 1);p(2, 1);p(3, 1);p(4, 1);",0,4,4,29,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(4, 5)",N44107,N40273,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,31,TRUE,0,0,0,1
4ways,"(0, 1)",N44779,N45998,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,8,35,TRUE,0,0,0,"1, 2"
4ways,"(4, 5)",N61951,N43251,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,31,TRUE,0,0,0,1
4ways,"(4, 1)",N20515,N68434,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,8,35,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(0, 6)",N66480,N75021,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,30,TRUE,0,0,0,1
4ways,"(4, 5)",N91557,N55430,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,31,TRUE,0,0,0,1
4ways,"(0, 1)",N58618,N96551,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,9,35,TRUE,0,0,0,"1, 2"
4ways,"(0, 6)",N80772,N32558,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,36,TRUE,0,0,0,1
4ways,"(0, 1)",N25352,N51445,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,8,35,TRUE,0,0,0,"1, 2"
4ways,"(4, 5)",N18665,N48696,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,37,TRUE,0,0,0,1
4ways,"(0, 6)",N47895,N70045,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,30,TRUE,0,0,0,1
4ways,"(4, 5)",N39011,N56788,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,31,TRUE,0,0,0,1
4ways,"(4, 1)",N75256,N27839,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,9,35,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(0, 6)",N92786,N60822,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,36,TRUE,0,0,0,1
4ways,"(4, 1)",N95501,N65345,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,8,35,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(4, 5)",N88033,N27552,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,37,TRUE,0,0,0,1
4ways,"(0, 6)",N64696,N79823,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,26,TRUE,0,0,0,1
4ways,"(4, 5)",N64058,N96706,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,31,TRUE,0,0,0,1
4ways,"(4, 5)",N50231,N92462,"p(4, 4);p(4, 5);",0,1,1,27,TRUE,0,0,0,1
4ways,"(0, 1)",N66949,N54553,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,9,31,TRUE,0,0,0,"1, 2"
4ways,"(0, 6)",N89480,N39780,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,32,TRUE,0,0,0,1
4ways,"(0, 1)",N58886,N26846,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,8,35,TRUE,0,0,0,"1, 2"
4ways,"(4, 5)",N27081,N66021,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,37,TRUE,0,0,0,1
4ways,"(0, 6)",N60831,N21259,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,36,TRUE,0,0,0,1
4ways,"(4, 5)",N17899,N92391,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,37,TRUE,0,0,0,1
4ways,"(0, 1)",N61894,N11692,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(1, 1);p(0, 1);",0,2,8,31,TRUE,0,0,0,"1, 2"
4ways,"(4, 5)",N72490,N85488,"p(0, 1);p(1, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,37,TRUE,0,0,0,1
4ways,"(4, 5)",N37492,N85685,"p(4, 4);p(4, 5);",0,1,1,33,TRUE,0,0,0,1
4ways,"(0, 6)",N95923,N98600,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,26,TRUE,0,0,0,1
4ways,"(4, 5)",N10555,N85102,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,31,TRUE,0,0,0,1
4ways,"(4, 5)",N65703,N16945,"p(4, 4);p(4, 5);",0,1,1,27,TRUE,0,0,0,1
4ways,"(4, 1)",N90548,N44503,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,9,31,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(0, 6)",N37565,N24895,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,9,32,TRUE,0,0,0,1
4ways,"(4, 1)",N55442,N47659,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,8,35,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(4, 5)",N87247,N91153,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,37,TRUE,0,0,0,1
4ways,"(0, 6)",N74405,N39797,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 5);p(2, 6);p(1, 6);p(0, 6);",0,1,7,36,TRUE,0,0,0,1
4ways,"(4, 5)",N24317,N17903,"p(0, 6);p(1, 6);p(2, 6);p(2, 5);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,7,37,TRUE,0,0,0,1
4ways,"(4, 1)",N75673,N79618,"p(4, 5);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);p(3, 1);p(4, 1);",0,4,8,31,TRUE,0,0,0,"1, 1, 2, 2"
4ways,"(4, 5)",N28210,N92012,"p(4, 1);p(3, 1);p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(4, 5);",0,1,8,37,TRUE,0,0,0,1
4ways,"(4, 5)",N29994,N70101,"p(4, 4);p(4, 5);",0,1,1,33,TRUE,0,0,0,1
Equal_6vs6,"(4, 4)",N11226,NA,,0,0,0,0,FALSE,0,0,12,
Equal_6vs6,"(6, 7)",N33423,N11226,"p(4, 4);p(5, 4);p(6, 4);p(6, 5);p(6, 6);p(6, 7);",0,6,5,5,FALSE,0,0,6,"1, 2, 3, 4, 5, 6"
Equal_6vs6,"(2, 1)",N12169,N11226,"p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);",0,6,5,5,FALSE,0,0,6,"1, 1, 2, 2, 2, 2"
Equal_6vs6,"(2, 1)",N60252,N33423,"p(6, 7);p(6, 6);p(6, 5);p(6, 4);p(5, 4);p(4, 4);p(3, 4);p(2, 4);p(2, 3);p(2, 2);p(2, 1);",0,6,10,15,TRUE,0,0,0,"1, 1, 2, 2, 2, 2"
Equal_6vs6,"(6, 7)",N54985,N12169,"p(2, 1);p(2, 2);p(2, 3);p(2, 4);p(3, 4);p(4, 4);p(5, 4);p(6, 4);p(6, 5);p(6, 6);p(6, 7);",0,6,10,15,TRUE,0,0,0,"1, 2, 3, 4, 5, 6"
Equal_8vs3,"(6, 2)",N70001,NA,,0,0,0,0,FALSE,0,0,11,
Equal_8vs3,"(8, 4)",N74194,N70001,"p(6, 2);p(6, 3);p(6, 4);p(7, 4);p(8, 4);",0,3,4,4,FALSE,0,0,8,"1, 2, 3"
